OBJECTID,COUNTY,CNTYCODE,LAND,ISLAND,TAG,GlobalID,created_user,created_date,last_edited_user,last_edited_date,ShapeSTArea,ShapeSTLength
154,Cumberland,05,y,y,n,{E069690F-4489-4519-8244-6F97D5387A68},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1323.854764085,183.893640280899
155,Cumberland,05,y,y,n,{C6F4BD03-D7FC-4ECC-9E9A-92D3271D43F9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,508.49484839,91.5985572191535
156,Cumberland,05,y,y,n,{091B5379-9902-432E-A242-B0A989C66683},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,259.75230626,61.2356115950207
157,Cumberland,05,y,y,n,{0731DEF6-53CE-4606-9460-F57ED1F879D4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,124.50047657,43.4566422404791
158,Cumberland,05,y,y,n,{1FD6F66E-116C-4F03-B2C6-5D6E5A6CA399},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,328.02506094,75.6780382255782
159,Cumberland,05,y,y,n,{0B1A0D34-42A2-4E0A-8B67-6FD87FF9AC60},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,410.102996845,83.3721263061729
160,Cumberland,05,y,y,n,{5426F85D-3B8C-4FC0-9B5B-BC4FDEC0ED28},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,297.31329061,64.3300159174594
161,Cumberland,05,y,y,n,{1D960E29-2968-4ECA-86D4-20544C16E12D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,187.8889172,53.0069959301661
162,Cumberland,05,y,y,n,{E11DA5B9-71FA-4A6D-B497-722079C84A98},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,186.37521561,52.6262533648272
163,Cumberland,05,y,y,n,{3F18610F-8213-4E3C-994B-1FE086D0023A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,186.963423375,52.6481755514627
164,Cumberland,05,y,y,n,{429E3F0D-7872-4FC8-A0B3-8DBD0415ABCE},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,191.69032032,57.6900706832025
165,Cumberland,05,y,y,n,{7EE4BB46-8FA4-488A-AE9D-ABC76333D6E0},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,168.732959395,51.0223163042371
166,Cumberland,05,y,y,n,{F5DB6A66-8CA3-42B6-B2AE-8E64C0FC676B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,11606.397843835,543.845029739026
167,Cumberland,05,y,y,n,{BAFA4A21-B6A7-454D-A8D7-DDD91E1F515C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,234.740634355,58.0188029382087
168,Cumberland,05,y,y,n,{DC6FCEE2-2C50-40E9-8CC1-6B3A415CADCF},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,427.59241565,78.400702933092
169,Cumberland,05,y,y,n,{C3E0257A-FE0F-4CDF-A4A2-66E40C7D0D2F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1136.596824975,170.059348595828
170,Cumberland,05,y,y,n,{4CCFF2F4-A7F7-462F-9A52-AEE567B3A2BB},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,299054.43492816,2688.60519186203
171,Cumberland,05,y,y,n,{9310D6D3-9DA5-49F5-9CD9-BAF1BD31B633},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2774.56042966,254.734839232173
172,Cumberland,05,y,y,n,{0741B6C5-5667-4288-BD6E-4143F8F2C5EB},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,217.31948594,56.6026347881773
173,Cumberland,05,y,y,n,{EC413EBC-0EEA-4A21-B685-685592DE537F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,518.94212035,87.5934539302659
174,Cumberland,05,y,y,n,{1545D700-88B8-466F-97BA-AA019812F7CB},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,138.02225319,48.3640869802473
175,Cumberland,05,y,y,n,{3BF028B3-ED4F-4326-A754-9A37AEFA932A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,150.978606245,53.8456464027674
176,Cumberland,05,y,y,n,{64D1F0B9-9E47-413F-86FD-8CCCB7C4355B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,56.33401251,32.9135878685218
177,Cumberland,05,y,y,n,{DFED3679-9AB7-40C3-8F25-E0711F172D85},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,48.788229695,27.03809593514
178,Cumberland,05,y,y,n,{318F6D12-0BEB-4A4C-85A1-622028ABAF34},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,42.657779695,27.4034352047909
179,Cumberland,05,y,y,n,{4EEB3EA2-8446-4A4C-AF34-7C9FFD946A37},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,117.66328592,42.5508808479995
180,Cumberland,05,y,y,n,{5800BE70-0614-4C32-9976-5ED611C12A40},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3081844.75211074,9160.81899441787
181,Cumberland,05,y,y,n,{27025A72-02DF-4A22-8E1A-24792C8A834D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,78.46851251,38.1284316368631
182,Cumberland,05,y,y,n,{7043EC26-183F-42BE-BA74-C390FB87C5F2},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,63.81947969,32.7975280086709
183,Cumberland,05,y,y,n,{91C65D9C-180D-4C92-9D69-5C6B0E7D436A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,225.219573455,57.6665196346704
184,Cumberland,05,y,y,n,{59F6AB3F-F8E6-41B1-98BA-5B9E5EF7CD79},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,224.647960935,55.6594208876042
185,Cumberland,05,y,y,n,{538A5EC7-BE44-45FD-B9F1-BE8C226F8DE8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,264.535870335,59.8580508996624
186,Cumberland,05,y,y,n,{B71B88A3-4165-4E78-A2EA-4B50356280A3},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,165.688389055,50.2523780469599
187,Cumberland,05,y,y,n,{EC0B2C84-F7D7-480D-9CBD-A549F8499CC9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,31043.90598751,815.583446759001
188,Cumberland,05,y,y,n,{6F01DB7B-6011-40C9-BACA-75E12CAA4DD4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,225.01768598,81.007386682215
189,Cumberland,05,y,y,n,{4ADFBA43-338F-4D0C-BA0E-EBDF4DF3E462},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8779.83703746,357.845083379817
190,Cumberland,05,y,y,n,{88C84CB9-E70D-4232-B79B-B1A71D6D36A4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,210.22162872,52.5727525250752
191,Cumberland,05,y,y,n,{5FE1C531-8287-43C8-9CE5-1A45A515A955},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,209.08588906,53.1755605297282
192,Cumberland,05,y,y,n,{17F96D0D-AF1F-4BFE-927F-A892E322205A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,266.2737625,62.9180455218909
193,Cumberland,05,y,y,n,{CFA1E882-9875-47FD-833F-456578573320},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,304.82009689,102.368153035388
194,Cumberland,05,y,y,n,{44EF6C4A-F6F0-445C-B270-7EFB84C675CD},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,218.275342205,59.4295597073769
195,Cumberland,05,y,y,n,{D1BE6A57-1E17-4348-AE23-9BC464860118},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,162.96264846,46.7761253117054
196,Cumberland,05,y,y,n,{CE2D0838-182F-43A2-978A-A29D5F85748B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,577.219051555,141.276621315449
197,Cumberland,05,y,y,n,{CF6CBFC1-A3F0-437C-8331-8C893A72A4FC},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,100.959989085,37.7632249821807
198,Cumberland,05,y,y,n,{AF6F169F-3B5A-43C4-A7E4-322CAB38624C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,36.73397186,26.9434154262583
199,Cumberland,05,y,y,n,{F4527070-97BF-4138-95AA-31B4E3B91CF7},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,184.36998287,72.2917029073364
200,Cumberland,05,y,y,n,{044F7DB3-4EDD-4A3E-9C26-4A66C25D081D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,164.218187535,48.8866152174653
201,Cumberland,05,y,y,n,{4A868B52-5488-4BA9-926C-32596BFF5EDF},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,63.64807339,30.8760051082197
202,Cumberland,05,y,y,n,{B95D4AFB-B34E-45B0-89DE-769DDD537166},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,108.945328125,40.8910566839022
203,Cumberland,05,y,y,n,{F0914FA4-2B2E-486A-BCD5-BAF0970B241A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,133.484388695,43.1267649824854
204,Cumberland,05,y,y,n,{FFF3E07A-0B41-4CC1-8575-25EC96749548},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,141.61631874,46.5329389415206
205,Cumberland,05,y,y,n,{FFB04AAB-AF51-4566-A494-6CE90DBDC631},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,234.45758127,61.7240202745258
206,Cumberland,05,y,y,n,{2B3BB38E-FFAE-4CF5-8704-0E70D450EBB8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,212.513806285,55.71663328512
207,Cumberland,05,y,y,n,{A3089503-0D3F-4CA4-B3C7-B6D56714B713},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,163.05617971,49.9382554470087
208,Cumberland,05,y,y,n,{74116A25-A71B-4849-87AE-4FD6F45F26CF},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,192.35433286,53.8257630911564
209,Cumberland,05,y,y,n,{205DB6BC-5102-4387-8AC3-1B412C50EB41},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,451.133918715,84.7475980431825
210,Cumberland,05,y,y,n,{69CDE554-BB33-45F5-926F-C68B5644BA94},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,175.483132765,50.2765916182337
211,Cumberland,05,y,y,n,{A5752857-30FD-4525-828D-89376B5D6E14},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,170.406409375,50.1172672240839
212,Cumberland,05,y,y,n,{071A9591-16E3-43C6-9947-E9F27FDFC692},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,114.62211251,43.1370929116585
213,Cumberland,05,y,y,n,{2CCE2082-7E18-43C5-A27A-A1D93BB879BC},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,72057.29251249,1346.8764490549
214,Cumberland,05,y,y,n,{19954F30-E8B1-457D-90C4-6E79BA18FF16},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,526.47332972,89.2555229640326
215,Cumberland,05,y,y,n,{48523A34-3A26-4FAD-8AC8-FE6CFDEC1592},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,313.59561873,83.7337675411342
216,Cumberland,05,y,y,n,{C0A3B664-3296-4430-A341-DC5F951E94C1},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,172.32757811,49.3095947551957
217,Cumberland,05,y,y,n,{D09480F2-C328-4E5A-8DD5-F3B6ABF51F11},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,881.792784365,137.257623366651
218,Cumberland,05,y,y,n,{7B6568E9-F2F5-42B3-9C1F-D74E11D918F3},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3390.211857835,229.491346762875
219,Cumberland,05,y,y,n,{0D3A1E01-CBA3-420D-A33F-847E15835ED9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,481.24281718,89.2154584584501
220,Cumberland,05,y,y,n,{1D720C70-D840-4D60-9971-A84D222900F7},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,306.71139376,65.5278757554121
221,Cumberland,05,y,y,n,{FADE4849-6813-4594-B9B0-B2715B81A776},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,172.55448595,48.5746364944998
222,Cumberland,05,y,y,n,{4BE69728-6855-48D1-910B-BDD9A29DD862},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,259.357210935,60.6021272790506
223,Cumberland,05,y,y,n,{6C7376AD-5929-402F-AC12-B3D70F7683E4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1209.37958746,170.020334211375
224,Cumberland,05,y,y,n,{186919EB-E9F4-4CD6-AB28-20A72C0D4D84},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5502.97398413,303.968537910889
225,Cumberland,05,y,y,n,{2DC0AA99-283F-43A2-9DBB-1C6083CA2A56},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,132.437729715,46.2745269486464
226,Cumberland,05,y,y,n,{72C0836F-978D-46CC-BD1B-FE621DC4F0BD},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,429.44278906,81.2185855084656
227,Cumberland,05,y,y,n,{5AC9BD6E-657F-429F-9C47-382C193C56BA},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,354.42524379,75.6994840833555
228,Cumberland,05,y,y,n,{7CD64666-BBE6-4A57-9C7C-E5B15504E833},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,82.68698592,42.5662300985181
229,Cumberland,05,y,y,n,{95A6F1A2-6E67-48C3-A875-E91719645628},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,199.471234355,54.8337589924496
230,Cumberland,05,y,y,n,{FC8015DE-9BD9-4E36-A3B8-14F065B8B75B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,142.04542971,49.8858781132336
231,Cumberland,05,y,y,n,{361E6E30-8E11-4A33-88CD-26EECE70AFEB},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,164.290057795,52.1436590300164
232,Cumberland,05,y,y,n,{BE0E51FA-1359-42EC-BF29-A237B9CBB537},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,299.94765938,69.0005830862841
233,Cumberland,05,y,y,n,{A73D6FE8-74D4-4A8D-8E8C-6A7B1A4BEFE8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,99.304557825,41.059145753605
234,Cumberland,05,y,y,n,{E71655DB-39C7-461F-8736-6E8EC11D60D7},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,159.547393735,49.5044317594007
235,Cumberland,05,y,y,n,{BAA1CF26-0BD4-4B71-B857-5BD9DE7E4C03},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,200.344085895,57.8140154378985
236,Cumberland,05,y,y,n,{EF1FE744-1836-4168-83EE-9B159FD8431B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,122.50821251,41.8380614639677
237,Cumberland,05,y,y,n,{4D3C2361-2C5C-4B1F-A219-9362ACF1DF9A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,490.88610309,91.7153425717869
238,Cumberland,05,y,y,n,{6FB58DE3-7719-4D2F-B4F7-2E2E5B06BA31},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4372.031535955,368.198332498042
239,Cumberland,05,y,y,n,{8DDD97DC-1B6F-4D0B-A528-D6A4D5AAB027},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,86.63216093,35.7243137723481
240,Cumberland,05,y,y,n,{843F5257-AF21-4BB2-A116-135D152C2514},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,305.3241719,78.3421332934921
241,Cumberland,05,y,y,n,{DACCC42A-63D2-41CF-A4DD-F4BFD3EBAA38},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,190.430395305,51.2115216321442
242,Cumberland,05,y,y,n,{2265D38E-241A-49CD-85AA-31125C13AE1F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,240.093717155,58.0844849465629
243,Cumberland,05,y,y,n,{952308FB-7C42-4093-9C99-C681982FBD0E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,193.71744221,53.6253804930675
244,Cumberland,05,y,y,n,{46BED72E-C688-4CF5-BBC7-9F44FFCAD95C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,97.1249875,40.7297106741191
245,Cumberland,05,y,y,n,{BD6CC03B-10C4-4B5A-87C9-E575DFB432D9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,230.05638123,62.7924971136766
246,Cumberland,05,y,y,n,{907AC235-6CF4-4F7A-8B24-1910A4BED8CB},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,72.96111714,34.3075890979042
247,Cumberland,05,y,y,n,{F1B1256D-7147-49EF-9AF3-8086834F7E7B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,215.16276095,56.4779202286236
248,Cumberland,05,y,y,n,{9D7D98E5-4F69-4175-88A7-1BC0B5A7BD17},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,167.22385469,49.6480844488855
249,Cumberland,05,y,y,n,{39A740A3-A3E7-4412-8DFB-3636BB064366},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,227.028895335,57.6681783816025
250,Cumberland,05,y,y,n,{C189B24E-4613-4F0D-B812-FE5664644B69},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,103.625062515,39.621604291862
251,Cumberland,05,y,y,n,{8BCE038D-F41F-4F7E-9392-66A86E7127C0},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,37.53860939,24.989254815679
252,Cumberland,05,y,y,n,{98944212-E207-4F82-B808-D07C0BCE41D4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,67.73525784,31.9382549224093
253,Cumberland,05,y,y,n,{A687E897-58D3-4C9A-A2EF-D7A782D10458},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,855.42462971,135.748685296176
254,Cumberland,05,y,y,n,{ED8FD34B-E5B4-4082-8EC0-5CDB60626B12},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,951.39707647,141.592788950268
255,Cumberland,05,y,y,n,{90D57B2A-0AE5-4646-BCDC-1A0839D0B202},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,380.67860155,75.9791339980442
256,Cumberland,05,y,y,n,{62A86706-543E-4FC5-A312-EA3B4838AA5B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,144.40625155,49.5253873313249
257,Cumberland,05,y,y,n,{DCBD782A-F3A1-44C7-9989-B6279A7839F2},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,196.291221885,61.9856543738058
258,Cumberland,05,y,y,n,{C9DC8C9E-8F71-4993-8738-79AB1229065A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,701.31698127,129.262585460971
259,Cumberland,05,y,y,n,{F278A279-7CE9-4DEB-ABEC-2AAE7F5684F0},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,30.6559625,21.3354700326673
260,Cumberland,05,y,y,n,{6EE39CA5-E343-4142-98C2-95102DD88E65},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,158.507732795,47.2562439811412
261,Cumberland,05,y,y,n,{88DFF9FB-B18E-4611-9D44-0DE962956F2C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,194.604823415,60.7595683478156
262,Cumberland,05,y,y,n,{E96A5755-9360-42C6-8C1B-6AAD9CCB786E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,132.24189843,48.1386976187963
263,Cumberland,05,y,y,n,{03DDC48E-0184-46D5-B864-35861E47BC26},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,133.89628744,52.7129332991723
264,Cumberland,05,y,y,n,{0C8FDF4F-A074-4A1D-8D74-8A988B6278B8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,7406.672423445,363.049258634743
265,Cumberland,05,y,y,n,{140FA301-A54E-49B8-A7A1-ADDCD9C2731E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,304.203789085,69.4284466459123
266,Cumberland,05,y,y,n,{B59DE068-DEB3-4AA4-8213-1CE7D41658CE},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,185.679718775,59.4440634998565
267,Cumberland,05,y,y,n,{2F0727AE-0672-449C-AC67-784B663DAC75},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,11820.95948133,832.430681107313
268,Cumberland,05,y,y,n,{B6AEEFBD-4831-4713-AC70-A8C3DF02AF70},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,73.15050626,34.0639346006302
269,Cumberland,05,y,y,n,{06554E82-5085-41F2-AA88-70530242C0FE},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,223.045256275,60.5496925387584
270,Cumberland,05,y,y,n,{8A26D83C-4B7F-4EF3-ACA7-422F1A252CB0},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1684086.54008901,7321.43019249667
271,Cumberland,05,y,y,n,{5E2FA43B-19D7-401D-AC14-C74B296A2AF9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,744891.31236414,5747.9275984632
272,Cumberland,05,y,y,n,{85C67E28-80DE-41A6-B9F3-CA5E4935B21D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1012.395748445,146.454746684632
273,Cumberland,05,y,y,n,{F74046B9-D2B5-48C5-8A56-50F0A8C9E153},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,211.751638985,55.4352463678548
274,Cumberland,05,y,y,n,{64D703B4-89F9-491E-8E61-71CE0383D0CD},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,229.468321905,58.3271700818498
275,Cumberland,05,y,y,n,{F42C184A-16EB-4C17-9CE5-627115563F54},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,348908.590254835,2824.46556627505
276,Cumberland,05,y,y,n,{8380D6C5-9750-4937-922A-A145A89E9D22},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,144.89757805,45.7062654874031
277,Cumberland,05,y,y,n,{410C8EC0-088E-4740-BE9A-C67169FA57A2},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,546.382279725,94.1435527659422
278,Cumberland,05,y,y,n,{210947C5-70BE-4DBD-85DB-147CEACDFCAE},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,149.59917963,54.6421679124147
279,Cumberland,05,y,y,n,{DD80C076-8510-4C70-A746-868CA1124205},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3727.22452653,279.319523891416
280,Cumberland,05,y,y,n,{6A96B8E1-C170-4DB5-8457-A507E23C83B3},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,180.53928282,52.0042421858108
281,Cumberland,05,y,y,n,{22E13051-EEDF-4069-8A26-1861E234216B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,90.278349985,43.4438449719662
282,Cumberland,05,y,y,n,{6FF37991-31EB-4F15-8A1A-8FC0D1604520},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2928.15161869,239.162682607284
283,Cumberland,05,y,y,n,{7F73B974-5D1E-49EF-8068-FAFB790F2179},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,103507.935662625,1807.88301190507
284,Cumberland,05,y,y,n,{8C040031-B895-47A7-B7F9-B3C401C3A257},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3214.85014535,231.919845394886
285,Cumberland,05,y,y,n,{5075669C-EB32-450C-8C34-312EAD83304C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5308.744157815,350.172263875509
286,Cumberland,05,y,y,n,{E7D4BA56-4B08-4034-A54C-0D0389AC0088},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,142.043848435,48.0507044600727
287,Cumberland,05,y,y,n,{04B3B626-528D-4355-B872-480166516CB4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,987.659239045,131.520379622396
288,Cumberland,05,y,y,n,{40531EFE-DDF9-434F-A78D-D17646142334},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,860.02259066,131.853401735895
289,Cumberland,05,y,y,n,{2141671C-A162-4B7F-9FF7-BB9B0375ED3C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,276.976540615,67.1460747070809
290,Cumberland,05,y,y,n,{914FACB8-CDF4-4599-8D6A-9D3B6134C41E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,297.043921865,65.4060780624833
291,Cumberland,05,y,y,n,{ED2BC469-BA08-4756-A6E9-BE960D1C9E13},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,361.16200784,72.6882392574377
292,Cumberland,05,y,y,n,{6C2B2AF3-231B-4A6C-A81D-5CC6FC0E7680},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,337.6497797,73.5446021707133
293,Cumberland,05,y,y,n,{7D6CC683-57E5-40C3-8763-85BCE5828CA0},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,591.7130922,100.60414852571
294,Cumberland,05,y,y,n,{6315F9C2-EA98-4CB3-A6AF-03A79142AADD},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,500.927803135,88.1779289323369
295,Cumberland,05,y,y,n,{807985A2-C54C-4039-86E3-9CF8959FA408},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,520.981156255,94.4899893435859
296,Cumberland,05,y,y,n,{EB1AB934-709B-414F-9B0A-F3435EC88094},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,197.050315625,56.3005236515739
297,Cumberland,05,y,y,n,{B74813B9-C274-4AA4-A072-DAF16BB73CE9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,669.6887562,113.163674358496
298,Cumberland,05,y,y,n,{CF367ECA-D51F-4117-BB6E-97F18431F332},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,116.76442187,41.0709669840529
299,Cumberland,05,y,y,n,{11AC9227-12AA-47F8-82F3-3A7D6CD2DEC5},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,402.09632498,81.0933589562071
300,Cumberland,05,y,y,n,{0F8A7A15-7F62-4089-AFB9-111028C76441},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1312.853765575,213.667444018269
301,Cumberland,05,y,y,n,{89EDE170-C99F-450E-80EF-E517827F0549},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,102.054726545,38.5368329189178
302,Cumberland,05,y,y,n,{AA454E82-8BC7-4B06-9AC2-C7B28EA3A059},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,92.32559541,37.151444918848
303,Cumberland,05,y,y,n,{827D07C4-A2E9-4EE1-A069-5C532AC0FBC4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,456.472421875,87.8673849594883
304,Cumberland,05,y,y,n,{99D746A5-B664-4F24-90A2-CF90C8FCA3FF},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,85.564093785,36.1256821435847
305,Cumberland,05,y,y,n,{7D04CBC7-BE5D-429C-91A2-AD9544DBFC73},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,59.382329655,33.5602670030733
306,Cumberland,05,y,y,n,{42811178-6D93-4782-AC98-8B6E510D65D3},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,133.445932805,43.4167120641827
